Ticket ID,Sucursal,Ciudad,Tipo de Cliente,Género,Línea de Producto,Precio Unitario (€),Cantidad,IVA (€),Total (€),Fecha,Hora,Método de Pago,Coste sin IVA (€),Margen Bruto (%),Beneficio (€),Valoración,Ingreso Neto (€)
TCKT-1272,Sucursal A,Madrid,Miembro,Mujer,Panadería,52.01,2,7.28,111.3,2025-06-29,01:29:33,Tarjeta de Crédito,97.217092,0.0699764605178686,6.802908000000002,8.0,104.02
TCKT-1273,Sucursal A,Madrid,Miembro,Mujer,Frutas y Verduras,93.65,1,6.56,100.21,2025-07-15,05:59:41,Tarjeta de Crédito,87.515925,0.0700909577314071,6.134074999999996,6.3,93.65
TCKT-1274,Sucursal B,Barcelona,Normal,Mujer,Frutas y Verduras,58.66,10,41.06,627.66,2025-05-10,14:47:48,Efectivo,548.2363599999999,0.0699764605178686,38.36364000000003,5.6,586.5999999999999
TCKT-1275,Sucursal B,Barcelona,Miembro,Hombre,Limpieza,12.7,5,4.45,67.95,2025-07-24,17:30:14,Efectivo,59.34075,0.0700909577314071,4.15925,6.4,63.5
TCKT-1276,Sucursal C,Valencia,Normal,Hombre,Limpieza,91.7,5,32.1,490.6,2025-05-03,23:28:55,Tarjeta de Crédito,428.5141,0.0699764605178686,29.98590000000001,7.7,458.5
TCKT-1277,Sucursal A,Madrid,Miembro,Mujer,Carnes,46.04,10,32.23,492.63,2025-05-02,09:36:48,Tarjeta de Crédito,430.28984,0.0699764605178686,30.110160000000008,6.5,460.4
TCKT-1278,Sucursal C,Valencia,Normal,Hombre,Carnes,68.35,10,47.85,731.35,2025-05-21,00:07:36,Efectivo,638.7991,0.0699764605178686,44.70090000000005,7.2,683.5
TCKT-1279,Sucursal C,Valencia,Normal,Hombre,Bebidas,12.11,9,7.63,116.62,2025-07-13,07:30:19,Bizum,101.862054,0.0699764605178687,7.1279460000000086,5.2,108.99
TCKT-1280,Sucursal C,Valencia,Miembro,Hombre,Frutas y Verduras,85.59,8,47.93,732.65,2025-05-31,05:16:54,Efectivo,639.939312,0.0699764605178687,44.780688000000055,8.1,684.72
TCKT-1281,Sucursal C,Valencia,Normal,Hombre,Bebidas,45.1,1,3.16,48.26,2025-05-30,21:41:10,Tarjeta de Crédito,42.14594999999999,0.0700909577314072,2.9540500000000023,4.8,45.1
TCKT-1282,Sucursal B,Barcelona,Normal,Hombre,Bebidas,46.78,5,16.37,250.27,2025-05-15,10:29:26,Bizum,218.60294,0.0699764605178686,15.297060000000016,4.1,233.9
TCKT-1283,Sucursal B,Barcelona,Miembro,Hombre,Bebidas,8.23,7,4.03,61.64,2025-05-20,17:16:13,Tarjeta de Crédito,53.842306,0.0699764605178685,3.767693999999999,8.2,57.61
TCKT-1284,Sucursal C,Valencia,Miembro,Hombre,Panadería,4.14,7,2.03,31.01,2025-06-18,00:23:20,Efectivo,27.08181,0.0700909577314071,1.89819,8.6,28.98
TCKT-1285,Sucursal C,Valencia,Normal,Mujer,Panadería,45.41,7,22.25,340.12,2025-07-10,07:03:08,Tarjeta de Crédito,297.081302,0.0699764605178686,20.78869800000001,4.5,317.87
TCKT-1286,Sucursal C,Valencia,Miembro,Mujer,Lácteos,18.67,9,11.76,179.79,2025-07-29,00:27:49,Tarjeta de Crédito,157.040838,0.0699764605178685,10.989161999999991,7.2,168.03
TCKT-1287,Sucursal C,Valencia,Miembro,Hombre,Lácteos,97.87,8,54.81,837.77,2025-05-19,16:28:07,Bizum,731.754416,0.0699764605178686,51.20558400000005,8.3,782.96
TCKT-1288,Sucursal B,Barcelona,Normal,Hombre,Carnes,46.6,3,9.79,149.59,2025-05-14,19:51:18,Tarjeta de Crédito,130.65708,0.0699764605178686,9.142920000000004,5.1,139.8
TCKT-1289,Sucursal C,Valencia,Miembro,Hombre,Limpieza,42.5,1,2.98,45.48,2025-05-07,17:32:29,Efectivo,39.71625,0.0700909577314071,2.7837499999999977,5.2,42.5
TCKT-1290,Sucursal A,Madrid,Miembro,Mujer,Bebidas,67.53,1,4.73,72.26,2025-07-02,18:42:45,Efectivo,63.106785,0.0700909577314071,4.423214999999999,8.4,67.53
TCKT-1291,Sucursal B,Barcelona,Normal,Hombre,Bebidas,22.51,1,1.58,24.09,2025-05-30,16:38:56,Efectivo,21.033344,0.0702054794520547,1.4766559999999984,7.0,22.51
TCKT-1292,Sucursal B,Barcelona,Miembro,Mujer,Bebidas,60.19,6,25.28,386.42,2025-05-03,23:21:14,Efectivo,337.521444,0.0699764605178686,23.61855600000001,5.8,361.14
TCKT-1293,Sucursal A,Madrid,Miembro,Mujer,Frutas y Verduras,28.24,9,17.79,271.95,2025-06-24,07:17:28,Bizum,237.537936,0.0699764605178685,16.622063999999995,9.3,254.16
TCKT-1294,Sucursal A,Madrid,Normal,Mujer,Lácteos,97.26,7,47.66,728.48,2025-05-30,10:22:15,Bizum,636.2943720000001,0.0699764605178685,44.52562799999998,5.9,680.82
TCKT-1295,Sucursal B,Barcelona,Normal,Hombre,Frutas y Verduras,38.27,9,24.11,368.54,2025-05-28,02:06:50,Tarjeta de Crédito,321.904278,0.0699764605178687,22.52572200000003,5.4,344.43
TCKT-1296,Sucursal A,Madrid,Normal,Hombre,Panadería,91.56,9,57.68,881.72,2025-07-10,18:58:04,Tarjeta de Crédito,770.1477840000001,0.0699764605178685,53.89221599999996,9.8,824.0400000000001
TCKT-1297,Sucursal C,Valencia,Miembro,Mujer,Carnes,26.24,6,11.02,168.46,2025-05-25,17:52:31,Bizum,147.14342399999998,0.0699764605178687,10.296576000000016,4.5,157.44
TCKT-1298,Sucursal B,Barcelona,Normal,Hombre,Bebidas,72.73,4,20.36,311.28,2025-05-16,14:11:21,Efectivo,271.893832,0.0699764605178685,19.026167999999984,5.6,290.92
TCKT-1299,Sucursal C,Valencia,Miembro,Hombre,Carnes,80.66,10,56.46,863.06,2025-06-12,06:25:28,Bizum,753.84836,0.0699764605178685,52.75163999999995,8.0,806.5999999999999
TCKT-1300,Sucursal A,Madrid,Normal,Hombre,Frutas y Verduras,31.02,1,2.17,33.19,2025-06-29,10:35:45,Efectivo,28.991291999999994,0.0699764605178686,2.0287080000000017,9.6,31.02
TCKT-1301,Sucursal C,Valencia,Miembro,Mujer,Carnes,69.87,4,19.56,299.04,2025-06-23,20:46:16,Tarjeta de Crédito,261.20200800000003,0.0699764605178685,18.277991999999983,9.5,279.48
TCKT-1302,Sucursal C,Valencia,Normal,Mujer,Panadería,47.16,6,19.81,302.77,2025-06-09,11:01:50,Tarjeta de Crédito,264.454416,0.0699764605178686,18.505584,5.6,282.96
TCKT-1303,Sucursal C,Valencia,Normal,Mujer,Lácteos,80.48,8,45.07,688.91,2025-07-15,04:30:17,Tarjeta de Crédito,601.732864,0.0699764605178685,42.10713599999997,9.5,643.8399999999999
TCKT-1304,Sucursal B,Barcelona,Normal,Mujer,Lácteos,56.69,4,15.87,242.63,2025-06-06,22:43:40,Bizum,211.929896,0.0699764605178686,14.830104000000006,4.9,226.76
TCKT-1305,Sucursal B,Barcelona,Normal,Mujer,Carnes,20.42,4,5.72,87.4,2025-07-10,22:39:29,Tarjeta de Crédito,76.33812800000001,0.0699764605178685,5.341871999999995,7.4,81.68
TCKT-1306,Sucursal A,Madrid,Normal,Mujer,Frutas y Verduras,76.57,8,42.88,655.44,2025-07-23,11:32:16,Bizum,572.4985760000001,0.0699764605178685,40.06142399999999,7.9,612.5600000000001
TCKT-1307,Sucursal B,Barcelona,Normal,Hombre,Limpieza,79.7,3,16.74,255.84,2025-05-26,22:42:28,Efectivo,223.46286,0.0699764605178686,15.637140000000016,8.3,239.1
TCKT-1308,Sucursal B,Barcelona,Miembro,Hombre,Bebidas,4.35,2,0.61,9.31,2025-07-10,13:17:55,Bizum,8.13015,0.0700909577314072,0.5698500000000006,4.3,8.700000000000001
TCKT-1309,Sucursal A,Madrid,Normal,Hombre,Limpieza,23.91,3,5.02,76.75,2025-07-12,18:29:57,Efectivo,67.038858,0.0699764605178685,4.691141999999999,5.3,71.73
TCKT-1310,Sucursal B,Barcelona,Normal,Hombre,Bebidas,64.14,10,44.9,686.3,2025-05-18,10:00:22,Tarjeta de Crédito,599.45244,0.0699764605178685,41.94755999999995,8.0,641.4
TCKT-1311,Sucursal A,Madrid,Miembro,Mujer,Lácteos,2.66,5,0.93,14.23,2025-07-05,00:57:41,Bizum,12.43018,0.0699764605178686,0.8698200000000007,9.9,13.3
TCKT-1312,Sucursal A,Madrid,Normal,Hombre,Lácteos,91.89,9,57.89,884.9,2025-06-21,11:45:28,Efectivo,772.923546,0.0699764605178686,54.086454,5.4,827.01
TCKT-1313,Sucursal C,Valencia,Normal,Mujer,Frutas y Verduras,79.7,2,11.16,170.56,2025-05-21,15:48:03,Tarjeta de Crédito,148.97524,0.0699764605178685,10.424759999999992,9.8,159.4
TCKT-1314,Sucursal B,Barcelona,Miembro,Hombre,Frutas y Verduras,68.72,2,9.62,147.06,2025-05-31,15:16:06,Bizum,128.451424,0.0699764605178685,8.988575999999995,10.0,137.44
TCKT-1315,Sucursal C,Valencia,Miembro,Hombre,Panadería,38.55,9,24.29,371.24,2025-06-03,10:30:53,Tarjeta de Crédito,324.25947,0.0699764605178686,22.690530000000024,4.3,346.95
TCKT-1316,Sucursal A,Madrid,Miembro,Hombre,Panadería,84.69,6,35.57,543.71,2025-07-29,18:37:16,Bizum,474.90764400000006,0.0699764605178685,33.23235599999998,9.9,508.14
TCKT-1317,Sucursal A,Madrid,Miembro,Hombre,Carnes,90.23,10,63.16,965.46,2025-06-02,11:48:05,Tarjeta de Crédito,843.28958,0.0699764605178686,59.01042000000007,5.6,902.3
TCKT-1318,Sucursal A,Madrid,Normal,Hombre,Carnes,92.95,6,39.04,596.74,2025-07-24,18:35:36,Efectivo,521.2264200000001,0.0699764605178685,36.47357999999997,9.8,557.7
TCKT-1319,Sucursal C,Valencia,Miembro,Mujer,Lácteos,30.63,10,21.44,327.74,2025-05-18,03:42:57,Efectivo,286.26798,0.0699764605178685,20.03201999999999,7.4,306.3
TCKT-1320,Sucursal B,Barcelona,Normal,Mujer,Limpieza,14.86,2,2.08,31.8,2025-07-13,19:21:25,Bizum,27.776312,0.0699764605178686,1.9436880000000016,8.5,29.72
TCKT-1321,Sucursal B,Barcelona,Miembro,Hombre,Panadería,23.98,2,3.36,51.32,2025-06-03,05:58:26,Tarjeta de Crédito,44.81862,0.0700909577314071,3.141379999999998,7.6,47.96
TCKT-1322,Sucursal C,Valencia,Normal,Mujer,Lácteos,63.78,8,35.72,545.96,2025-05-10,01:00:11,Tarjeta de Crédito,476.870304,0.0699764605178686,33.36969600000003,5.4,510.24
TCKT-1323,Sucursal C,Valencia,Normal,Mujer,Carnes,68.29,7,33.46,511.49,2025-06-12,21:29:17,Efectivo,446.766838,0.0699764605178686,31.263162000000023,8.6,478.03
TCKT-1324,Sucursal B,Barcelona,Miembro,Hombre,Lácteos,27.53,7,13.49,206.2,2025-05-16,05:45:21,Bizum,180.10676599999996,0.0699764605178687,12.603234000000016,8.7,192.71
TCKT-1325,Sucursal A,Madrid,Normal,Mujer,Frutas y Verduras,11.55,1,0.81,12.36,2025-07-13,08:42:56,Tarjeta de Crédito,10.793475,0.0700909577314071,0.7565249999999999,6.7,11.55
TCKT-1326,Sucursal B,Barcelona,Miembro,Hombre,Lácteos,19.55,8,10.95,167.35,2025-07-08,22:06:51,Bizum,146.17144,0.0699764605178687,10.228560000000016,7.3,156.4
TCKT-1327,Sucursal B,Barcelona,Miembro,Hombre,Lácteos,36.04,2,5.05,77.13,2025-07-03,07:01:17,Bizum,67.35876,0.070090957731407,4.7212399999999946,7.6,72.08
TCKT-1328,Sucursal B,Barcelona,Normal,Hombre,Frutas y Verduras,41.97,2,5.88,89.82,2025-07-20,14:48:41,Bizum,78.44193,0.0700909577314071,5.498069999999999,9.4,83.94
TCKT-1329,Sucursal A,Madrid,Miembro,Mujer,Carnes,14.75,5,5.16,78.91,2025-05-13,01:23:25,Tarjeta de Crédito,68.92675,0.0699764605178686,4.823250000000002,7.0,73.75
TCKT-1330,Sucursal A,Madrid,Miembro,Mujer,Frutas y Verduras,42.69,8,23.91,365.43,2025-06-01,07:55:35,Efectivo,319.18459199999995,0.0699764605178687,22.33540800000003,6.2,341.52
TCKT-1331,Sucursal A,Madrid,Normal,Hombre,Panadería,11.59,5,4.06,62.01,2025-05-04,09:06:03,Efectivo,54.154275,0.0700909577314071,3.795724999999997,9.7,57.95
TCKT-1332,Sucursal B,Barcelona,Normal,Mujer,Panadería,34.14,10,23.9,365.3,2025-07-25,13:01:42,Efectivo,319.07244000000003,0.0699764605178686,22.327560000000005,5.8,341.40000000000003
TCKT-1333,Sucursal C,Valencia,Miembro,Mujer,Frutas y Verduras,18.59,7,9.11,139.24,2025-06-19,10:46:22,Tarjeta de Crédito,121.619498,0.0699764605178686,8.510502000000002,5.7,130.13
TCKT-1334,Sucursal C,Valencia,Normal,Hombre,Frutas y Verduras,38.23,7,18.73,286.34,2025-06-11,20:53:27,Tarjeta de Crédito,250.108306,0.0699764605178686,17.501694000000015,4.7,267.61
TCKT-1335,Sucursal C,Valencia,Miembro,Hombre,Limpieza,76.99,1,5.39,82.38,2025-07-25,12:12:35,Bizum,71.954854,0.0699764605178685,5.0351459999999975,6.8,76.99
TCKT-1336,Sucursal C,Valencia,Miembro,Mujer,Frutas y Verduras,83.3,2,11.66,178.26,2025-06-23,20:45:45,Tarjeta de Crédito,155.70435999999998,0.0699764605178687,10.895640000000014,8.0,166.6
TCKT-1337,Sucursal A,Madrid,Normal,Hombre,Frutas y Verduras,66.21,7,32.44,495.91,2025-07-25,19:35:10,Tarjeta de Crédito,433.159062,0.0699764605178686,30.31093800000002,4.4,463.47
TCKT-1338,Sucursal C,Valencia,Normal,Mujer,Bebidas,51.15,7,25.06,383.11,2025-07-07,12:56:06,Bizum,334.63353,0.0699764605178686,23.416470000000004,4.2,358.05
TCKT-1339,Sucursal B,Barcelona,Miembro,Hombre,Carnes,66.1,6,27.76,424.36,2025-06-10,08:21:55,Efectivo,370.66236,0.0699764605178685,25.937639999999988,7.9,396.6
TCKT-1340,Sucursal A,Madrid,Normal,Mujer,Panadería,11.49,2,1.61,24.59,2025-06-01,10:13:18,Tarjeta de Crédito,21.47481,0.0700909577314071,1.505189999999999,5.3,22.98
TCKT-1341,Sucursal C,Valencia,Miembro,Mujer,Frutas y Verduras,39.72,10,27.8,425.0,2025-06-13,02:59:37,Bizum,371.22312,0.0699764605178686,25.97688,7.0,397.2
TCKT-1342,Sucursal B,Barcelona,Miembro,Mujer,Lácteos,30.25,2,4.24,64.74,2025-07-10,21:32:38,Efectivo,56.53724999999999,0.0700909577314071,3.96275,9.0,60.49999999999999
TCKT-1343,Sucursal C,Valencia,Miembro,Mujer,Frutas y Verduras,34.96,4,9.79,149.63,2025-07-07,08:25:24,Bizum,130.694464,0.0699764605178685,9.145535999999993,6.9,139.84
TCKT-1344,Sucursal B,Barcelona,Miembro,Mujer,Limpieza,69.98,6,29.39,449.27,2025-05-27,09:20:15,Efectivo,392.419848,0.0699764605178686,27.460152,5.8,419.88
TCKT-1345,Sucursal C,Valencia,Miembro,Hombre,Frutas y Verduras,65.15,3,13.68,209.13,2025-07-13,20:45:37,Bizum,182.66757,0.0699764605178686,12.782430000000003,5.5,195.45
TCKT-1346,Sucursal A,Madrid,Miembro,Mujer,Bebidas,43.21,8,24.2,369.88,2025-07-21,14:19:44,Efectivo,323.072528,0.0699764605178687,22.60747200000003,8.8,345.68
TCKT-1347,Sucursal C,Valencia,Miembro,Hombre,Limpieza,66.07,7,32.37,494.86,2025-07-27,05:32:24,Efectivo,432.243154,0.0699764605178686,30.246846000000005,8.4,462.49
TCKT-1348,Sucursal A,Madrid,Normal,Mujer,Panadería,1.44,4,0.4,6.16,2025-07-26,19:24:12,Efectivo,5.386176,0.0694043417816276,0.3738239999999999,5.7,5.76
TCKT-1349,Sucursal C,Valencia,Miembro,Hombre,Bebidas,19.51,6,8.19,125.25,2025-05-07,09:56:39,Efectivo,109.404276,0.0699764605178686,7.655724000000006,6.7,117.06
TCKT-1350,Sucursal B,Barcelona,Normal,Mujer,Bebidas,39.48,7,19.35,295.71,2025-05-10,05:44:29,Bizum,258.286056,0.0699764605178685,18.073943999999983,4.7,276.36
TCKT-1351,Sucursal B,Barcelona,Normal,Hombre,Limpieza,70.89,5,24.81,379.26,2025-06-18,20:05:47,Bizum,331.26897,0.0699764605178686,23.18103000000002,7.5,354.45
TCKT-1352,Sucursal C,Valencia,Miembro,Mujer,Lácteos,24.62,2,3.45,52.69,2025-05-23,12:42:46,Efectivo,46.01478,0.0700909577314071,3.22522,6.2,49.24
TCKT-1353,Sucursal A,Madrid,Normal,Mujer,Bebidas,14.65,7,7.18,109.73,2025-06-11,00:21:25,Tarjeta de Crédito,95.84323,0.0699764605178686,6.706770000000006,5.1,102.55
TCKT-1354,Sucursal C,Valencia,Miembro,Hombre,Panadería,29.59,3,6.21,94.98,2025-05-11,02:00:49,Tarjeta de Crédito,82.964442,0.0699764605178686,5.805558000000005,9.1,88.77000000000001
TCKT-1355,Sucursal C,Valencia,Miembro,Mujer,Lácteos,48.98,4,13.71,209.63,2025-05-13,06:39:33,Tarjeta de Crédito,183.106832,0.0699764605178685,12.81316799999999,9.8,195.92
TCKT-1356,Sucursal C,Valencia,Normal,Mujer,Limpieza,49.68,8,27.82,425.26,2025-07-19,06:59:41,Tarjeta de Crédito,371.447424,0.0699764605178685,25.992575999999985,5.0,397.44
TCKT-1357,Sucursal C,Valencia,Miembro,Hombre,Frutas y Verduras,4.24,4,1.19,18.15,2025-05-17,20:09:14,Bizum,15.847423999999998,0.0702054794520547,1.112575999999999,5.7,16.959999999999997
TCKT-1358,Sucursal B,Barcelona,Normal,Hombre,Bebidas,12.31,9,7.76,118.55,2025-07-12,22:38:41,Tarjeta de Crédito,103.533255,0.0700909577314071,7.256744999999995,7.3,110.79
TCKT-1359,Sucursal A,Madrid,Normal,Hombre,Panadería,11.14,4,3.12,47.68,2025-05-25,04:19:16,Tarjeta de Crédito,41.645776000000005,0.0699764605178685,2.9142239999999973,9.2,44.56
TCKT-1360,Sucursal A,Madrid,Normal,Mujer,Frutas y Verduras,86.36,2,12.09,184.81,2025-07-19,06:50:12,Tarjeta de Crédito,161.424112,0.0699764605178685,11.29588799999999,9.2,172.72
TCKT-1361,Sucursal A,Madrid,Miembro,Hombre,Limpieza,59.2,6,24.86,380.06,2025-06-07,02:23:57,Bizum,331.96992,0.0699764605178685,23.230079999999987,7.7,355.2
TCKT-1362,Sucursal B,Barcelona,Miembro,Hombre,Carnes,81.54,1,5.71,87.25,2025-07-26,21:35:35,Bizum,76.207284,0.0699764605178686,5.332716000000005,6.1,81.54
TCKT-1363,Sucursal B,Barcelona,Miembro,Mujer,Limpieza,29.97,10,20.98,320.68,2025-05-18,18:12:06,Tarjeta de Crédito,280.09962,0.0699764605178687,19.60038000000003,9.7,299.7
TCKT-1364,Sucursal C,Valencia,Miembro,Hombre,Panadería,91.96,5,32.19,491.99,2025-06-30,23:13:51,Bizum,429.72908,0.0699764605178686,30.07092,4.8,459.8
TCKT-1365,Sucursal A,Madrid,Miembro,Hombre,Limpieza,32.89,4,9.21,140.77,2025-07-21,10:55:28,Bizum,122.955976,0.0699764605178685,8.604023999999995,6.4,131.56
TCKT-1366,Sucursal A,Madrid,Normal,Mujer,Panadería,45.75,2,6.41,97.91,2025-07-24,22:20:59,Tarjeta de Crédito,85.50675,0.0700909577314072,5.993250000000003,7.1,91.5
TCKT-1367,Sucursal B,Barcelona,Normal,Mujer,Panadería,33.4,1,2.34,35.74,2025-07-13,10:12:23,Bizum,31.21230000000001,0.0700909577314071,2.1876999999999995,4.6,33.400000000000006
TCKT-1368,Sucursal B,Barcelona,Normal,Hombre,Bebidas,40.37,7,19.78,302.37,2025-07-16,10:11:16,Efectivo,264.10861400000005,0.0699764605178685,18.481385999999983,7.0,282.59000000000003
TCKT-1369,Sucursal B,Barcelona,Normal,Mujer,Bebidas,58.22,10,40.75,622.95,2025-07-05,08:43:11,Tarjeta de Crédito,544.1241200000001,0.0699764605178685,38.075879999999984,8.7,582.2
TCKT-1370,Sucursal C,Valencia,Miembro,Hombre,Lácteos,62.99,8,35.27,539.19,2025-06-16,02:47:02,Efectivo,470.9636320000001,0.0699764605178685,32.956368,4.7,503.9200000000001
TCKT-1371,Sucursal A,Madrid,Normal,Mujer,Lácteos,99.19,7,48.6,742.93,2025-05-12,05:43:02,Efectivo,648.9208179999999,0.0699764605178686,45.40918199999999,10.0,694.3299999999999
TCKT-1372,Sucursal A,Madrid,Normal,Hombre,Frutas y Verduras,10.24,6,4.3,65.74,2025-05-15,20:37:46,Tarjeta de Crédito,57.421824,0.0699764605178686,4.018176000000004,4.5,61.44
TCKT-1373,Sucursal C,Valencia,Miembro,Hombre,Panadería,62.93,4,17.62,269.34,2025-07-23,03:43:48,Tarjeta de Crédito,235.257512,0.0699764605178686,16.462488000000008,7.9,251.72
TCKT-1374,Sucursal C,Valencia,Miembro,Hombre,Carnes,48.2,3,10.12,154.72,2025-06-12,19:52:03,Bizum,135.14316,0.0699764605178686,9.45684,5.4,144.6
TCKT-1375,Sucursal C,Valencia,Normal,Hombre,Lácteos,69.86,2,9.78,149.5,2025-07-07,19:07:59,Tarjeta de Crédito,130.582312,0.0699764605178685,9.137687999999995,8.2,139.72
TCKT-1376,Sucursal B,Barcelona,Miembro,Hombre,Panadería,9.84,2,1.38,21.06,2025-07-07,13:47:05,Efectivo,18.39096,0.0700909577314071,1.28904,5.9,19.68
TCKT-1377,Sucursal B,Barcelona,Miembro,Mujer,Carnes,64.52,3,13.55,207.11,2025-05-26,13:53:16,Efectivo,180.901176,0.0699764605178686,12.65882400000001,7.2,193.56
TCKT-1378,Sucursal A,Madrid,Miembro,Mujer,Frutas y Verduras,72.52,3,15.23,232.79,2025-07-20,05:11:15,Tarjeta de Crédito,203.331576,0.0699764605178685,14.22842399999999,7.7,217.56
TCKT-1379,Sucursal B,Barcelona,Miembro,Hombre,Lácteos,14.86,2,2.08,31.8,2025-05-14,04:10:20,Bizum,27.776312,0.0699764605178686,1.9436880000000016,8.4,29.72
TCKT-1380,Sucursal B,Barcelona,Normal,Mujer,Carnes,25.53,2,3.57,54.63,2025-05-22,09:16:58,Efectivo,47.725782,0.0698619878035733,3.334218,7.3,51.06
TCKT-1381,Sucursal C,Valencia,Normal,Hombre,Limpieza,87.71,4,24.56,375.4,2025-07-05,20:10:20,Bizum,327.895064,0.0699764605178685,22.944935999999984,7.6,350.84
TCKT-1382,Sucursal A,Madrid,Normal,Mujer,Limpieza,6.4,4,1.79,27.39,2025-05-26,22:51:03,Tarjeta de Crédito,23.92576,0.0699764605178686,1.674240000000001,6.3,25.6
TCKT-1383,Sucursal A,Madrid,Normal,Hombre,Bebidas,88.98,1,6.23,95.21,2025-07-05,21:10:24,Tarjeta de Crédito,83.16070799999999,0.0699764605178686,5.819292000000004,9.6,88.97999999999999
TCKT-1384,Sucursal A,Madrid,Normal,Mujer,Frutas y Verduras,55.09,3,11.57,176.84,2025-05-22,12:54:17,Tarjeta de Crédito,154.461342,0.0699764605178686,10.808658000000008,9.7,165.27
TCKT-1385,Sucursal A,Madrid,Miembro,Hombre,Lácteos,26.96,1,1.89,28.85,2025-07-04,20:52:48,Efectivo,25.19412,0.0700909577314071,1.7658799999999992,9.7,26.96
TCKT-1386,Sucursal B,Barcelona,Normal,Mujer,Panadería,70.48,2,9.87,150.83,2025-06-29,02:14:38,Bizum,131.741216,0.0699764605178686,9.218784,7.2,140.96
TCKT-1387,Sucursal C,Valencia,Miembro,Mujer,Lácteos,31.68,9,19.96,305.08,2025-07-30,08:08:24,Efectivo,266.473152,0.0699764605178685,18.646847999999977,9.8,285.12
TCKT-1388,Sucursal A,Madrid,Normal,Mujer,Bebidas,63.8,2,8.93,136.53,2025-07-14,14:28:47,Tarjeta de Crédito,119.25496,0.0699764605178685,8.345039999999997,8.2,127.6
TCKT-1389,Sucursal C,Valencia,Miembro,Hombre,Carnes,9.54,7,4.67,71.45,2025-07-17,09:45:59,Efectivo,62.412588,0.0699764605178686,4.367412000000002,6.7,66.78
TCKT-1390,Sucursal C,Valencia,Miembro,Mujer,Limpieza,74.43,3,15.63,238.92,2025-07-14,14:16:50,Efectivo,208.686834,0.0699764605178686,14.603166000000016,4.1,223.29
TCKT-1391,Sucursal A,Madrid,Miembro,Hombre,Panadería,95.35,9,60.07,918.22,2025-07-18,23:09:28,Bizum,802.02699,0.0699764605178686,56.12301000000002,8.7,858.15
TCKT-1392,Sucursal C,Valencia,Normal,Hombre,Frutas y Verduras,13.57,5,4.75,72.6,2025-06-20,10:57:48,Bizum,63.41261,0.0699764605178686,4.437390000000001,9.3,67.85
TCKT-1393,Sucursal A,Madrid,Normal,Mujer,Frutas y Verduras,52.86,5,18.5,282.8,2025-06-07,10:57:31,Bizum,247.01478,0.0699764605178686,17.28522000000001,9.9,264.3
TCKT-1394,Sucursal C,Valencia,Miembro,Mujer,Panadería,51.57,1,3.61,55.18,2025-07-21,13:54:39,Tarjeta de Crédito,48.197322,0.0699764605178686,3.3726780000000005,9.2,51.57
TCKT-1395,Sucursal A,Madrid,Normal,Hombre,Frutas y Verduras,77.56,10,54.29,829.89,2025-06-11,12:44:56,Bizum,724.87576,0.0699764605178686,50.72424000000001,8.3,775.6
TCKT-1396,Sucursal A,Madrid,Miembro,Hombre,Lácteos,25.21,8,14.12,215.8,2025-06-20,11:17:26,Tarjeta de Crédito,188.490128,0.0699764605178686,13.189872000000008,6.3,201.68
TCKT-1397,Sucursal A,Madrid,Miembro,Hombre,Bebidas,80.51,7,39.45,603.02,2025-06-06,00:09:10,Efectivo,526.7125219999999,0.0699764605178686,36.857478000000015,5.9,563.5699999999999
TCKT-1398,Sucursal B,Barcelona,Normal,Mujer,Lácteos,57.58,2,8.06,123.22,2025-07-17,08:41:23,Bizum,107.628536,0.0699764605178686,7.531464,8.0,115.16
TCKT-1399,Sucursal A,Madrid,Miembro,Hombre,Bebidas,98.16,7,48.1,735.22,2025-06-30,07:14:55,Efectivo,642.182352,0.0699764605178685,44.93764799999997,9.3,687.12
TCKT-1400,Sucursal B,Barcelona,Normal,Mujer,Lácteos,55.76,1,3.9,59.66,2025-06-01,14:49:24,Tarjeta de Crédito,52.113296,0.0699764605178686,3.646704,5.2,55.76
TCKT-1401,Sucursal C,Valencia,Normal,Hombre,Panadería,37.46,8,20.98,320.66,2025-05-10,20:23:14,Efectivo,280.08092800000003,0.0699764605178685,19.59907199999998,8.4,299.68
TCKT-1402,Sucursal C,Valencia,Miembro,Hombre,Lácteos,93.31,1,6.53,99.84,2025-06-18,16:54:37,Efectivo,87.207526,0.0699764605178686,6.102474000000001,7.2,93.31
TCKT-1403,Sucursal C,Valencia,Miembro,Mujer,Lácteos,76.13,7,37.3,570.21,2025-05-12,01:01:04,Bizum,498.0576860000001,0.0699764605178686,34.852314000000035,8.4,532.9100000000001
TCKT-1404,Sucursal A,Madrid,Miembro,Hombre,Panadería,49.71,1,3.48,53.19,2025-06-19,05:22:48,Efectivo,46.458966,0.0699764605178687,3.251034000000004,8.3,49.71
TCKT-1405,Sucursal A,Madrid,Miembro,Hombre,Bebidas,41.89,6,17.59,268.93,2025-06-23,20:03:01,Tarjeta de Crédito,234.902364,0.0699764605178686,16.437635999999998,9.8,251.34
TCKT-1406,Sucursal A,Madrid,Miembro,Hombre,Limpieza,82.18,2,11.51,175.87,2025-07-23,07:04:28,Bizum,153.610856,0.0699764605178686,10.749144,7.4,164.36
